timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol
2/7/2023,265.02,267.77,263.63,267.34,265.8090623,2513954,0,1,MCD
2/6/2023,264.99,268.2,264.36,267.92,266.3857409,2863920,0,1,MCD
2/3/2023,262.63,265.22,261.35,264.23,262.7168719,3008496,0,1,MCD
2/2/2023,264.89,265.98,262.02,263.21,261.702713,3735643,0,1,MCD
2/1/2023,267.02,268.455,263.5,266.27,264.7451897,3557746,0,1,MCD
1/31/2023,265.09,267.51,263.25,267.4,265.8687187,5477850,0,1,MCD
1/30/2023,271.67,272.57,270.06,270.89,269.338733,2862378,0,1,MCD
1/27/2023,275,275.305,271.97,272.46,270.8997423,2203174,0,1,MCD
1/26/2023,273,274.75,271.7,274.72,273.1468003,2222673,0,1,MCD
1/25/2023,270.33,273.07,268.82,273,271.43665,3097376,0,1,MCD
1/24/2023,261.22,270.16,261.22,269.56,268.0163493,2517100,0,1,MCD
1/23/2023,268.84,271.17,267.76,269.29,267.7478955,2434026,0,1,MCD
1/20/2023,264.43,268.65,262.83,268.58,267.0419613,2588648,0,1,MCD
1/19/2023,266.72,269.14,263.53,263.58,262.0705941,2845599,0,1,MCD
1/18/2023,273.51,274.37,265.72,266.04,264.5165068,3276469,0,1,MCD
1/17/2023,270.02,275.3873,270.02,274.11,272.5402935,3640221,0,1,MCD
1/13/2023,266.39,268.95,265.88,268.89,267.3501861,2169133,0,1,MCD
1/12/2023,269.5,269.92,266.19,266.69,265.1627845,1933090,0,1,MCD
1/11/2023,269.52,269.735,266.96,268.81,267.2706442,2391463,0,1,MCD
1/10/2023,266.98,269.095,266.96,268.91,267.3700716,1718418,0,1,MCD
1/9/2023,269.93,269.95,266.77,267.25,265.7195777,2654561,0,1,MCD
1/6/2023,263.76,269.885,263.392,269.47,267.9268647,2855559,0,1,MCD
1/5/2023,264.76,264.76,261.375,262.16,260.6587258,1945566,0,1,MCD
1/4/2023,266.25,266.55,262.89,264.39,262.8759556,2584148,0,1,MCD
1/3/2023,263.53,264.35,259.51,264.33,262.8162992,2743957,0,1,MCD
12/30/2022,265.2,265.38,261.4,263.53,262.0208805,1720151,0,1,MCD
12/29/2022,265.94,267.81,264.88,265.93,264.4071367,1393998,0,1,MCD
12/28/2022,268,268.14,265.07,265.11,263.5918325,1427815,0,1,MCD
12/27/2022,268.66,268.87,266.6,266.84,265.3119256,1674718,0,1,MCD
12/23/2022,265.9,268.345,264.79,267.57,266.0377452,1269060,0,1,MCD
12/22/2022,267.27,268.12,263.65,265.77,264.248053,2366827,0,1,MCD
12/21/2022,267.48,269.94,267.31,268.16,266.6243665,2366831,0,1,MCD
12/20/2022,266.92,267.94,264.54,267.25,265.7195777,1785563,0,1,MCD
12/19/2022,266.25,268.42,264.67,265.83,264.3077094,2160779,0,1,MCD
12/16/2022,270.41,271.02,265.76,266.12,264.5960487,5932459,0,1,MCD
12/15/2022,273.79,274.3799,269.21,271.73,270.1739227,2735847,0,1,MCD
12/14/2022,275.22,277.08,272.3,274.53,272.9578883,2660859,0,1,MCD
12/13/2022,278.68,279.9,273.64,274.28,272.70932,3390149,0,1,MCD
12/12/2022,272.19,276.71,271.22,276.62,275.0359198,3230450,0,1,MCD
5/5/2023,82.75,83.38,82.03,83.22,83.22,17527620,0,1,BABA
5/4/2023,82.39,83.13,81.8,82.49,82.49,23773830,0,1,BABA
5/3/2023,81.305,82,80.49,81.48,81.48,17759399,0,1,BABA
5/2/2023,83.15,83.28,80.6538,81.53,81.53,20689482,0,1,BABA
5/1/2023,84.15,85.28,83.7711,84.16,84.16,12909246,0,1,BABA
4/28/2023,84.18,85.08,83.87,84.69,84.69,18109260,0,1,BABA
4/27/2023,83.07,84.64,82.64,84.47,84.47,24506825,0,1,BABA
4/26/2023,85.04,85.22,82.76,82.82,82.82,22104455,0,1,BABA
4/25/2023,85.32,85.7,82.212,82.92,82.92,36441347,0,1,BABA
4/24/2023,88.4,88.48,86.04,86.89,86.89,22757093,0,1,BABA
4/21/2023,89.96,90.19,88.3,89.13,89.13,23097341,0,1,BABA
4/20/2023,93.35,93.79,90.05,90.74,90.74,25533867,0,1,BABA
4/19/2023,94.6,94.82,92.95,93.49,93.49,18985229,0,1,BABA
4/18/2023,99.02,99.17,95.1805,95.49,95.49,20672320,0,1,BABA
4/17/2023,96.74,97.23,95.49,96.42,96.42,14200230,0,1,BABA
4/14/2023,95.63,96.12,93.84,94.55,94.55,14098698,0,1,BABA
4/13/2023,95.875,97.19,95.095,96.17,96.17,24231741,0,1,BABA
4/12/2023,97.82,98.89,93.58,93.84,93.84,35515995,0,1,BABA
4/11/2023,102.46,102.54,99.2,99.76,99.76,19017682,0,1,BABA
4/10/2023,100.62,102.83,100.59,101.54,101.54,16308327,0,1,BABA
4/6/2023,98.53,103.24,98.27,102.74,102.74,26849216,0,1,BABA
4/5/2023,99.24,100.45,97.66,98.55,98.55,20117745,0,1,BABA
4/4/2023,98.94,101.47,97.26,100.72,100.72,26868408,0,1,BABA
4/3/2023,100.89,101.75,97.61,98.39,98.39,26888141,0,1,BABA
3/31/2023,102.86,103.6,101.132,102.18,102.18,28382576,0,1,BABA
3/30/2023,101.34,105.05,100.5,103.38,103.38,57780699,0,1,BABA
3/29/2023,97.59,101.33,96.28,99.92,99.92,53695033,0,1,BABA
3/28/2023,95.35,99.51,92.06,98.4,98.4,118875179,0,1,BABA
3/27/2023,87.13,88.22,85.5,86.12,86.12,18258302,0,1,BABA
3/24/2023,85.87,88.11,85.63,86.9,86.9,20349646,0,1,BABA
3/23/2023,87.68,88.38,85.26,86.52,86.52,26861427,0,1,BABA
3/22/2023,84.84,85.39,83.51,83.65,83.65,21204671,0,1,BABA
3/21/2023,82.46,84.0875,82,83.7,83.7,16529397,0,1,BABA
3/20/2023,80.15,81.9,79.48,81,81,19536496,0,1,BABA
3/17/2023,84,84.16,80.62,81.67,81.67,23711136,0,1,BABA
3/16/2023,81.46,82.48,80.66,82.22,82.22,22922965,0,1,BABA
3/15/2023,81.55,82.54,80.15,81.51,81.51,21025307,0,1,BABA
3/14/2023,82.86,83.91,82.1601,83.85,83.85,20126118,0,1,BABA
3/13/2023,83.01,83.755,81.97,82.9,82.9,17848336,0,1,BABA
3/10/2023,82.64,84.52,82.33,82.96,82.96,18123069,0,1,BABA
3/9/2023,85.12,85.69,82.875,83.37,83.37,24327736,0,1,BABA
3/8/2023,87.39,87.77,86.45,86.95,86.95,14721537,0,1,BABA
3/7/2023,89.52,90.05,88.2,88.73,88.73,14514657,0,1,BABA
3/6/2023,89.585,91.3001,88.03,89.62,89.62,16983867,0,1,BABA
3/3/2023,90.11,90.46,88.4,89.7,89.7,25834349,0,1,BABA
3/2/2023,88.96,90.919,87.97,89.75,89.75,25691768,0,1,BABA
3/1/2023,92.92,92.92,89.73,89.95,89.95,35434898,0,1,BABA
2/28/2023,88.46,89.34,87.27,87.79,87.79,24597162,0,1,BABA
2/27/2023,90.85,91.24,88.895,89.25,89.25,25839998,0,1,BABA
2/24/2023,90.07,91.68,88.03,89,89,36174519,0,1,BABA
2/23/2023,100.1,100.47,92.13,94.16,94.16,40482949,0,1,BABA
2/22/2023,95.575,95.89,93.5546,94.78,94.78,24484024,0,1,BABA
2/21/2023,96.5,97.625,94.7,95.1,95.1,27172733,0,1,BABA
2/17/2023,101,101.09,99.25,100.01,100.01,18121644,0,1,BABA
2/16/2023,102.71,104.52,102.03,103.11,103.11,21747094,0,1,BABA
2/15/2023,102.39,103.44,102,103.08,103.08,18910236,0,1,BABA
2/14/2023,103.55,104.48,101.85,104.22,104.22,12978395,0,1,BABA
2/13/2023,105.99,106.35,104.15,104.79,104.79,17577825,0,1,BABA
2/10/2023,105.8,106.64,102.79,103.65,103.65,18776035,0,1,BABA
2/9/2023,108.5,109.81,107.75,108.46,108.46,16281295,0,1,BABA
2/8/2023,107.1,107.14,103.55,105.11,105.11,14329488,0,1,BABA
2/7/2023,106.84,107.35,103.72,105.5,105.5,16861658,0,1,BABA
2/6/2023,103.82,106.28,103.22,105.45,105.45,15337475,0,1,BABA
2/3/2023,108.05,109.5299,105.81,106.33,106.33,15982156,0,1,BABA
2/2/2023,112.5,112.525,107.81,109.74,109.74,23396932,0,1,BABA
2/1/2023,111.86,113.95,110.15,112.82,112.82,16622999,0,1,BABA
1/31/2023,109.42,112.08,108.81,110.2,110.2,15329975,0,1,BABA
1/30/2023,111.69,113.15,109.78,111.2,111.2,21918217,0,1,BABA
1/27/2023,119.69,119.71,116.81,118.38,118.38,18027374,0,1,BABA
1/26/2023,121,121.3,118.762,120.57,120.57,11170977,0,1,BABA
1/25/2023,118.51,120.32,117.5,120.25,120.25,9704954,0,1,BABA
1/24/2023,115,120,115,119.44,119.44,7807114,0,1,BABA
1/23/2023,120,120.3,118.1372,119.53,119.53,13590219,0,1,BABA
1/20/2023,118.302,120.06,117.8,119.86,119.86,18342688,0,1,BABA
1/19/2023,114.02,117,113.97,116.58,116.58,18489927,0,1,BABA
1/18/2023,116.75,116.75,113.04,113.22,113.22,15347918,0,1,BABA
1/17/2023,115.52,117.01,114.34,115.19,115.19,16945555,0,1,BABA
1/13/2023,114.52,117.98,114.09,117.01,117.01,25615105,0,1,BABA
1/12/2023,113.66,113.79,111.45,113.15,113.15,16590604,0,1,BABA
1/11/2023,114.6,115.2099,112.31,115.02,115.02,22804411,0,1,BABA
1/10/2023,112.97,115.48,111.21,114.88,114.88,33478575,0,1,BABA
1/9/2023,111.99,113.11,108.12,110.83,110.83,42085274,0,1,BABA
1/6/2023,104.11,108,102.46,107.4,107.4,21072355,0,1,BABA
1/5/2023,101.4,105.7,100.6401,104.58,104.58,30400384,0,1,BABA
1/4/2023,98.85,104.52,96.97,103.92,103.92,53291751,0,1,BABA
1/3/2023,91.11,94.45,90.75,91.98,91.98,27891043,0,1,BABA
12/30/2022,87.45,89.41,87.4101,88.09,88.09,11926714,0,1,BABA
12/29/2022,87.625,89.52,87.06,89.13,89.13,12535405,0,1,BABA
12/28/2022,88.98,90.15,86.4647,87.2,87.2,16268785,0,1,BABA
12/27/2022,86.55,90.6893,86.21,89.86,89.86,22959936,0,1,BABA
12/23/2022,87.85,88.65,85.5201,85.65,85.65,17949298,0,1,BABA
12/22/2022,89.08,89.69,86.67,87.97,87.97,16004787,0,1,BABA
12/21/2022,86.01,88.3869,85.46,87.81,87.81,18212852,0,1,BABA
12/20/2022,85.04,87.2,85.04,85.92,85.92,15315427,0,1,BABA
12/19/2022,89.75,89.78,86.5005,87.16,87.16,20737008,0,1,BABA
12/16/2022,88.8,90.57,86.61,86.79,86.79,25084555,0,1,BABA
12/15/2022,93.09,94.08,86.05,86.21,86.21,30419400,0,1,BABA
12/14/2022,91.06,91.265,89.5,90.91,90.91,15575486,0,1,BABA
12/13/2022,93.45,94.98,90.3,91.41,91.41,21150557,0,1,BABA
12/12/2022,90.09,90.889,87.75,89.41,89.41,15190207,0,1,BABA
5/5/2023,553.06,554.4,541.92,546.38,546.38,962425,0,1,TMO
5/4/2023,552.6,553.9021,542.72,545.64,545.64,1243493,0,1,TMO
5/3/2023,550.05,558.2,549.235,550.42,550.42,1430255,0,1,TMO
5/2/2023,544.85,551.51,540.93,543.82,543.82,1060980,0,1,TMO
5/1/2023,555.99,556.81,545.31,548.5,548.5,1979848,0,1,TMO
4/28/2023,543.32,559.2,543.32,554.9,554.9,2046904,0,1,TMO
4/27/2023,533.5,545.67,531.58,543.02,543.02,2148400,0,1,TMO
4/26/2023,528,543.38,517.22,533.13,533.13,3936772,0,1,TMO
4/25/2023,564.15,566.5,545.5,548.38,548.38,2495509,0,1,TMO
4/24/2023,571.52,576.445,570,574.3,574.3,895100,0,1,TMO
4/21/2023,568.87,572.99,566.83,571.68,571.68,959179,0,1,TMO
4/20/2023,566,567.84,560.36,565.93,565.93,2100877,0,1,TMO
4/19/2023,575.79,580.715,571.33,579.92,579.92,1409401,0,1,TMO
4/18/2023,593.17,593.17,584.68,584.86,584.86,1158657,0,1,TMO
4/17/2023,590.14,590.39,584.24,588.6,588.6,781208,0,1,TMO
4/14/2023,586.4,589.543,582.01,588.84,588.84,834872,0,1,TMO
4/13/2023,585.26,592.12,582,591.13,591.13,1102057,0,1,TMO
4/12/2023,583.25,586.65,577.65,579.35,579.35,847811,0,1,TMO
4/11/2023,576.48,581.55,574.395,576.38,576.38,1158819,0,1,TMO
4/10/2023,572.73,574.36,565.285,574.36,574.36,672576,0,1,TMO
4/6/2023,580.85,581.775,572.34,575.35,575.35,780743,0,1,TMO
4/5/2023,576.51,580.1,569.92,579.86,579.86,1035629,0,1,TMO
4/4/2023,571.39,580.24,568.94,576.18,576.18,1085578,0,1,TMO
4/3/2023,569.51,573.11,566.12,570.07,570.07,1034443,0,1,TMO
3/31/2023,566.97,576.68,563.66,576.37,576.37,1438708,0,1,TMO
3/30/2023,560,564.28,556.86,562.97,562.97,1219932,0,1,TMO
3/29/2023,559.36,560.565,553.22,555.15,555.15,1239558,0,1,TMO
3/28/2023,559.99,562.7,550.94,554.23,554.23,828932,0,1,TMO
3/27/2023,563.8,568.17,561.025,561.69,561.69,865620,0,1,TMO
3/24/2023,548.52,558.66,544.31,558.26,558.26,1012596,0,1,TMO
3/23/2023,557.98,560.575,550.38,555.19,555.19,951581,0,1,TMO
3/22/2023,556.7,568,554.29,554.32,554.32,928425,0,1,TMO
3/21/2023,554.38,558.79,551.66,556.7,556.7,1000091,0,1,TMO
3/20/2023,546.76,554.8712,545.5777,550.57,550.57,897151,0,1,TMO
3/17/2023,555.31,555.31,543.96,547.34,547.34,1947936,0,1,TMO
3/16/2023,539.77,558.58,539.77,557.09,557.09,1135750,0,1,TMO
3/15/2023,547.17,550,534.48,542.7,542.7,1918972,0,1,TMO
3/14/2023,550.55,561.48,545,555.96,555.96,1409934,0.35,1,TMO
3/13/2023,543.49,551.42,538.05,541.56,541.2192799,1405801,0,1,TMO
3/10/2023,551.87,555.54,539.95,543.83,543.4878517,1081693,0,1,TMO
3/9/2023,556.15,564.41,550.97,553.21,552.8619504,1013237,0,1,TMO
3/8/2023,548.28,559.825,545.53,554.75,554.4009815,1453027,0,1,TMO
3/7/2023,560.81,563.01,548.14,548.83,548.484706,1012816,0,1,TMO
3/6/2023,559.51,567.32,555.32,558.52,558.1686096,1163051,0,1,TMO
3/3/2023,555.46,560.53,549.625,559.44,559.0880308,1153648,0,1,TMO
3/2/2023,534.83,550.88,531.92,548.75,548.4047563,941197,0,1,TMO
3/1/2023,539.34,542.62,536.26,538.52,538.1811925,1126064,0,1,TMO
2/28/2023,540.41,545.23,538.89,541.76,541.4191541,1188776,0,1,TMO
2/27/2023,548.49,554.42,541.03,541.35,541.009412,1110674,0,1,TMO
2/24/2023,544.61,546.66,539.1718,542.79,542.448506,852651,0,1,TMO
2/23/2023,553.37,557.67,546.9,550.95,550.6033722,1160202,0,1,TMO
2/22/2023,550,553.29,544.71,548.4,548.0549765,1705332,0,1,TMO
2/21/2023,548.65,554.24,544.13,550.77,550.4234855,1395208,0,1,TMO
2/17/2023,552.92,561.49,552.895,559.7,559.3478672,1182538,0,1,TMO
2/16/2023,556.12,565.4,551.3,557.58,557.229201,1173724,0,1,TMO
2/15/2023,568.46,570.51,562.77,566.83,566.4733814,1038400,0,1,TMO
2/14/2023,575.89,579.1,566.63,571.48,571.1204559,850083,0,1,TMO
2/13/2023,574.67,577.23,569.01,575,574.6382413,997611,0,1,TMO
2/10/2023,567.11,571.71,563.35,571.41,571.0504999,763748,0,1,TMO
2/9/2023,582.66,583.32,567.7,568.93,568.5720602,960839,0,1,TMO
2/8/2023,578.56,585.09,576.03,579.23,578.86558,907230,0,1,TMO
2/7/2023,570.78,586.34,569.41,583.15,582.7831137,1171111,0,1,TMO
2/6/2023,580.56,583.83,573.42,576.17,575.8075052,1119499,0,1,TMO
2/3/2023,584.56,592.84,582.65,587.76,587.3902134,1283169,0,1,TMO
2/2/2023,591.67,595.17,587.07,587.07,586.7006475,2312502,0,1,TMO
2/1/2023,586.09,597.54,576.33,587.36,586.990465,2627510,0,1,TMO
1/31/2023,562.18,570.63,558,570.33,569.9711794,1799823,0,1,TMO
1/30/2023,567.77,570.87,560.76,564.29,563.9349794,1221470,0,1,TMO
1/27/2023,574.9,577.51,568.19,573.63,573.2691032,1110087,0,1,TMO
1/26/2023,576.03,578.52,567.31,577.37,577.0067502,1210777,0,1,TMO
1/25/2023,571.15,576.02,566.925,575.32,574.9580399,1238280,0,1,TMO
1/24/2023,609.85,609.85,576.78,580.72,580.3546426,2102585,0,1,TMO
1/23/2023,593.21,609.22,590,604.82,604.4394801,2307203,0,1,TMO
1/20/2023,587,595.35,584.946,593.66,593.2865014,2394671,0,1,TMO
1/19/2023,575.03,587.16,573.7,583.86,583.492667,1636049,0,1,TMO
1/18/2023,591.13,596.85,578.75,580.05,579.6850641,1749738,0,1,TMO
1/17/2023,585,591.3,581.73,587.86,587.4901505,2086351,0,1,TMO
1/13/2023,578.65,584.86,572.47,583.84,583.4726796,2040491,0,1,TMO
1/12/2023,581.97,586.525,576.86,581.54,581.1741267,1635220,0,1,TMO
1/11/2023,571.12,584.905,568.04,582.56,582.1934849,2013480,0,1,TMO
1/10/2023,547.47,572.625,547.435,568.03,567.6726264,2102843,0,1,TMO
1/9/2023,538.74,552.95,537.01,546.09,545.7464299,1871201,0,1,TMO
1/6/2023,555.76,555.76,522.78,535,534.6634071,2938188,0,1,TMO
1/5/2023,555.79,564.32,552.3,556.94,556.5896036,2220048,0,1,TMO
1/4/2023,559.3,567.81,554.96,561.92,561.5664705,1935921,0,1,TMO
1/3/2023,553.29,556.1,546.965,553.18,552.8319692,1785799,0,1,TMO
12/30/2022,552.8,555,545.25,550.69,550.3435358,686049,0,1,TMO
12/29/2022,548.61,561.57,546.14,557.01,556.6595596,1027573,0,1,TMO
12/28/2022,547.38,553.03,543.08,543.41,543.068116,826814,0,1,TMO
12/27/2022,540.68,548.84,536.82,545.44,545.0968388,1049978,0,1,TMO
12/23/2022,537.98,543.09,535.33,540.68,540.3398335,621423,0,1,TMO
12/22/2022,534.72,539.34,527.7124,539.14,538.8008024,1104603,0,1,TMO
12/21/2022,531.46,541.06,529.48,539.89,539.5503306,1208327,0,1,TMO
12/20/2022,529.81,530.9348,520.01,528.5,528.1674965,988730,0,1,TMO
12/19/2022,533.85,534.94,527.27,530.17,529.8364459,1053405,0,1,TMO
12/16/2022,549.4,550.83,531.56,536.44,536.1025011,2336388,0,1,TMO
12/15/2022,561.39,561.64,550.93,553.79,553.4415854,1366941,0,1,TMO
12/14/2022,569.11,576.15,563.7,567.23,566.8731297,2079930,0.3,1,TMO
12/13/2022,576.84,584.71,566.745,571.38,570.7186737,1867428,0,1,TMO
12/12/2022,565.38,568.87,563.4,567.6,566.9430487,1163017,0,1,TMO
5/5/2023,60.48,61.39,60.47,61.13,61.13,4957648,0,1,SHEL
5/4/2023,59.33,60.15,59.09,59.34,59.34,6873805,0,1,SHEL
5/3/2023,58.42,59.09,58.25,58.52,58.52,6056727,0,1,SHEL
5/2/2023,60.56,60.58,58.625,59.25,59.25,8409357,0,1,SHEL
5/1/2023,61.46,62.03,61.175,61.38,61.38,2492270,0,1,SHEL
4/28/2023,60.81,62.23,60.61,61.98,61.98,4411813,0,1,SHEL
4/27/2023,60.14,60.93,60.03,60.68,60.68,4111200,0,1,SHEL
4/26/2023,61.3,61.451,60.28,60.49,60.49,3357662,0,1,SHEL
4/25/2023,61.53,61.58,60.28,60.71,60.71,4815114,0,1,SHEL
4/24/2023,61.26,62.07,61.23,62,62,3193965,0,1,SHEL
4/21/2023,61.44,61.58,61.12,61.46,61.46,3703752,0,1,SHEL
4/20/2023,60.85,61.66,60.83,61.65,61.65,4531069,0,1,SHEL
4/19/2023,61.46,61.64,61.26,61.5,61.5,3729779,0,1,SHEL
4/18/2023,61.4,61.9506,61.24,61.91,61.91,3430240,0,1,SHEL
4/17/2023,61.57,61.69,61.2,61.49,61.49,3913044,0,1,SHEL
4/14/2023,62.11,62.31,61.65,62.06,62.06,3596442,0,1,SHEL
4/13/2023,61.75,62.145,61.56,62.07,62.07,3582535,0,1,SHEL
4/12/2023,61.69,61.84,61.255,61.38,61.38,4039765,0,1,SHEL
4/11/2023,61,61.095,60.715,60.78,60.78,3807005,0,1,SHEL
4/10/2023,60.23,60.955,60.23,60.8,60.8,2851074,0,1,SHEL
4/6/2023,60.47,60.88,60.13,60.57,60.57,4338182,0,1,SHEL
4/5/2023,59.7,59.91,59.01,59.87,59.87,3738038,0,1,SHEL
4/4/2023,60.2,60.21,59.11,59.5,59.5,5158938,0,1,SHEL
4/3/2023,60.75,61.1301,60,60.51,60.51,7789641,0,1,SHEL
3/31/2023,57.55,57.79,57.36,57.54,57.54,5167569,0,1,SHEL
3/30/2023,58.11,58.13,57.53,57.94,57.94,3522244,0,1,SHEL
3/29/2023,57.14,57.15,56.77,57.12,57.12,3250394,0,1,SHEL
3/28/2023,55.6,56.56,55.53,56.17,56.17,5304799,0,1,SHEL
3/27/2023,55.19,56.077,54.87,55.84,55.84,4769003,0,1,SHEL
3/24/2023,53.95,54.825,53.74,54.57,54.57,9647766,0,1,SHEL
3/23/2023,56.99,57.35,55.545,55.97,55.97,7506495,0,1,SHEL
3/22/2023,56.98,57.955,56.83,56.85,56.85,7104574,0,1,SHEL
3/21/2023,57.17,57.44,56.325,57.12,57.12,7023901,0,1,SHEL
3/20/2023,54.76,55.63,54.48,55.24,55.24,5500597,0,1,SHEL
3/17/2023,54.55,54.705,53.58,53.95,53.95,8845638,0,1,SHEL
3/16/2023,53.07,54.71,52.47,54.64,54.64,12526152,0,1,SHEL
3/15/2023,55.57,56.02,54.51,55.55,55.55,11421323,0,1,SHEL
3/14/2023,59.39,60.38,58.835,59.4,59.4,4932262,0,1,SHEL
3/13/2023,58.31,60.16,58.08,59.1,59.1,6706667,0,1,SHEL
3/10/2023,61.25,61.6931,60.19,60.36,60.36,4493262,0,1,SHEL
3/9/2023,61.25,61.67,60.54,60.66,60.66,3348425,0,1,SHEL
3/8/2023,61.51,61.93,61.02,61.37,61.37,2837335,0,1,SHEL
3/7/2023,62.35,62.36,61.32,61.6,61.6,3146586,0,1,SHEL
3/6/2023,62.31,62.73,62.16,62.57,62.57,3306147,0,1,SHEL
3/3/2023,61.42,62.4166,61.3,62.3,62.3,4237293,0,1,SHEL
3/2/2023,61.52,62.495,61.37,62.42,62.42,4041439,0,1,SHEL
3/1/2023,61.5,62.08,61.25,61.94,61.94,4300198,0,1,SHEL
2/28/2023,61.58,61.6,60.75,60.77,60.77,5055244,0,1,SHEL
2/27/2023,60.9,61.545,60.59,61.2,61.2,4710210,0,1,SHEL
2/24/2023,59.57,60.69,59.34,60.63,60.63,5069046,0,1,SHEL
2/23/2023,59.81,60.44,59.6235,60.26,60.26,4144024,0,1,SHEL
2/22/2023,59.61,59.725,58.675,58.95,58.95,4332574,0,1,SHEL
2/21/2023,60.14,60.5,60.05,60.07,60.07,3071355,0,1,SHEL
2/17/2023,61.13,61.22,60.5,60.66,60.66,5071012,0,1,SHEL
2/16/2023,61.71,62.38,61.59,61.9,61.9,5075158,0.575,1,SHEL
2/15/2023,62.01,62.57,61.635,62.46,61.88513806,6946412,0,1,SHEL
2/14/2023,61.87,62.75,61.72,62.58,62.00403361,5795144,0,1,SHEL
2/13/2023,61.55,61.99,61.37,61.83,61.26093637,4526171,0,1,SHEL
2/10/2023,60.95,61.855,60.76,61.76,61.19158063,7372318,0,1,SHEL
2/9/2023,60.17,60.338,59.725,59.79,59.23971188,4918346,0,1,SHEL
2/8/2023,59.63,59.88,58.84,59.47,58.92265706,5212568,0,1,SHEL
2/7/2023,58.31,59.72,58.24,59.61,59.06136855,4831599,0,1,SHEL
2/6/2023,58,58.19,57.205,57.85,57.31756703,5409777,0,1,SHEL
2/3/2023,58.16,59.13,57.96,58.3,57.76342537,5750011,0,1,SHEL
2/2/2023,59.63,59.64,56.91,57.63,57.09959184,9676816,0,1,SHEL
2/1/2023,58.68,58.89,57.5,58.32,57.7832413,5282193,0,1,SHEL
1/31/2023,58.18,58.875,57.78,58.81,58.26873149,3360666,0,1,SHEL
1/30/2023,58.72,58.9024,58.305,58.41,57.87241297,3953046,0,1,SHEL
1/27/2023,58.94,59.18,58.4,58.51,57.9714926,2599115,0,1,SHEL
1/26/2023,58.23,58.666,57.64,58.52,57.98140056,3815540,0,1,SHEL
1/25/2023,57.78,57.99,57.28,57.84,57.30765906,4033854,0,1,SHEL
1/24/2023,57.99,58.4,56.26,57.99,57.45627851,3125200,0,1,SHEL
1/23/2023,58.365,58.83,58.35,58.63,58.09038816,3219155,0,1,SHEL
1/20/2023,58.49,58.99,58.155,58.9,58.35790316,4272295,0,1,SHEL
1/19/2023,58.35,59.21,58.155,59.13,58.58578631,3563568,0,1,SHEL
1/18/2023,60.02,60.14,58.325,58.39,57.85259704,4893268,0,1,SHEL
1/17/2023,59.63,60.12,59.245,59.4,58.85330132,3301583,0,1,SHEL
1/13/2023,59.59,59.95,59.41,59.61,59.06136855,3619767,0,1,SHEL
1/12/2023,59.13,59.775,58.69,59.62,59.07127651,3942425,0,1,SHEL
1/11/2023,58.73,58.96,58.32,58.93,58.38762705,3113956,0,1,SHEL
1/10/2023,57.95,58.4769,57.69,58.37,57.83278111,3475500,0,1,SHEL
1/9/2023,58.16,58.601,57.7,58.07,57.53554222,4939246,0,1,SHEL
1/6/2023,56.12,57.285,56.04,57.25,56.72308924,5845518,0,1,SHEL
1/5/2023,54.99,55.5697,54.97,55.48,54.96937975,4266050,0,1,SHEL
1/4/2023,55.81,55.97,55.13,55.43,54.91983994,5712988,0,1,SHEL
1/3/2023,57.47,57.795,55.94,55.98,55.46477791,7766476,0,1,SHEL
12/30/2022,56.48,56.97,56.46,56.95,56.42585034,2068550,0,1,SHEL
12/29/2022,56.89,57.05,56.67,56.67,56.14842737,3415063,0,1,SHEL
12/28/2022,57.93,57.93,56.39,56.56,56.03943978,4140448,0,1,SHEL
12/27/2022,57.85,58.04,57.59,57.87,57.33738295,2395120,0,1,SHEL
12/23/2022,57.16,57.78,56.955,57.78,57.24821128,2572147,0,1,SHEL
12/22/2022,57.46,57.6,55.97,56.74,56.21778311,3748871,0,1,SHEL
12/21/2022,57.24,57.76,56.72,57.6,57.06986795,4917419,0,1,SHEL
12/20/2022,55.98,56.53,55.78,56.13,55.61339736,4430725,0,1,SHEL
12/19/2022,56.24,56.34,55.29,55.52,55.0090116,5096775,0,1,SHEL
12/16/2022,54.94,55.26,54.4,54.96,54.45416567,6956962,0,1,SHEL
12/15/2022,56.76,56.9,55.78,56.15,55.63321329,6087661,0,1,SHEL
12/14/2022,57.38,57.48,56.54,56.76,56.23759904,4325588,0,1,SHEL
12/13/2022,57.37,57.745,57.15,57.38,56.85189276,5091499,0,1,SHEL
12/12/2022,56.06,56.565,55.88,56.36,55.84128051,4491861,0,1,SHEL
5/5/2023,193.95,198.11,193.25,197.59,197.59,4284371,0,1,CRM
5/4/2023,191.9,194.56,190.76,192.38,192.38,4386506,0,1,CRM
5/3/2023,194.21,195.79,192.56,192.61,192.61,3779878,0,1,CRM
5/2/2023,198.02,198.41,192.931,193.84,193.84,6051017,0,1,CRM
5/1/2023,197.76,199.05,197.12,197.79,197.79,2882931,0,1,CRM
4/28/2023,196.15,198.645,195.27,198.37,198.37,4094567,0,1,CRM
4/27/2023,194.17,197.51,193.27,195.94,195.94,4794364,0,1,CRM
4/26/2023,192.62,194.37,190.57,191.52,191.52,3979384,0,1,CRM
4/25/2023,193.97,194.12,190.63,190.67,190.67,5009990,0,1,CRM
4/24/2023,198.45,198.77,194.0601,194.92,194.92,4449683,0,1,CRM
